Cnumber,Taxonkey,Species,SubUnit,Longitude,Latitude,EEZID,EEZ_Name,Entity_ID,SubEntity_ID,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015
156,100053,Oysters,Hainan,109.0865135,19.62480263,156,China,50,203,4.257609399,4.589413237,3.295733103,3.060270698,3.524001289,2.91335336,2.918982816,2.912989904,2.670507234,2.593417786,2.446060218,2.298080974,2.319299864,1.444781209,1.387913523,1.502987398,1.490601,1.32423053,1.297707579,1.28722466,1.207434082,0,0,0,0,0
156,100053,Oysters,Hebei,119.3149754,39.64547355,156,China,80,211,4.257609398,4.589413237,3.295733103,3.060270698,0,0,0,0,0,0,0,0,2.319299864,1.444781209,1.387913524,1.502987397,1.490601,1.324230521,1.297707577,1.28722466,1.207434081,0,0,0,0,0
156,100053,Oysters,Jiangsu,120.8105564,33.25290046,156,China,33,247,4.257609399,4.589413238,3.295733102,3.060270698,0,0,0,2.912989904,2.670507234,2.593417786,2.446060218,2.298080974,2.319299864,1.444781209,1.387913524,1.502987398,1.490600999,1.32423053,1.297707579,0,1.207434042,0,0,0,0,0
156,100053,Oysters,Liaoning,121.381248,39.050693,156,China,99,295,4.257609399,4.589413237,3.295733103,3.060270698,3.524001289,2.913353361,2.918982815,2.912989904,2.670507234,2.593417787,2.446060218,2.298080974,2.319299865,1.444781209,1.387913523,1.502987398,1.490600999,1.324230531,1.297707579,1.28722466,1.207434082,0,0,0,0,0
156,100053,Oysters,Shandong,122.7018973,37.39098036,156,China,17,521,4.257609399,4.589413237,3.295733103,3.060270698,3.524001289,2.91335336,2.918982815,2.912989904,2.670507234,2.593417786,2.446060218,2.298080974,2.319299864,1.444781209,1.387913524,1.502987397,1.490600999,1.32423053,1.29770758,1.28722466,1.207434082,0,0,0,0,0
156,100053,Oysters,Shanghai,121.9470942,30.99655626,156,China,108,522,4.257609398,4.589413238,3.295733103,3.060270698,0,0,0,0,0,0,0,0,0,0,1.387913523,1.502987398,1.490601,1.32423053,1.297707579,1.28722466,1.207434083,0,0,0,0,0
156,100053,Oysters,Tiyanjin,117.7061248,38.86069662,156,China,90,596,4.257609398,4.589413237,3.295733103,3.060270698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,100053,Oysters,Zhejiang,121.732918,28.941804,156,China,21,664,4.257609399,4.589413237,3.295733103,3.060270698,3.52400129,2.913353361,2.918982815,2.912989904,2.670507234,2.593417786,2.446060218,2.298080974,2.319299864,1.444781209,0,0,0,0,0,0,0,0,0,0,0,0
156,100058,Miscellaneous marine molluscs,Fujian,119.3567884,25.24089186,156,China,47,175,1.41920302,1.529804442,1.49806059,1.251928922,1.585800497,1.226675071,1.167593147,1.310845606,1.335253559,1.220431931,1.223029898,1.378848518,1.391579743,1.383301298,1.327259279,1.439181271,1.427320875,1.273298503,1.231722461,1.221772551,1.146039275,1.032201208,1.002957673,0.978558747,0.979552073,0.99441653
156,100058,Miscellaneous marine molluscs,Guangdong,111.6312566,21.53566036,156,China,81,192,1.41920302,1.529804442,1.498060591,1.251928922,1.585800497,1.226675071,1.167593147,1.310845606,1.335253559,1.220431931,1.223029898,1.378848518,1.391579743,1.383301298,1.327259279,1.439181271,1.427320875,1.273298503,1.231722462,1.221772551,1.146039275,1.032201209,1.002957673,0.978558747,0.979552073,0.99441653
156,100058,Miscellaneous marine molluscs,Guangxi,108.9650846,21.5917213,156,China,100,193,1.41920302,1.529804442,1.498060591,1.251928922,0,0,0,0,0,1.220431931,1.223029898,1.378848518,1.391579743,1.383301298,1.327259279,1.439181271,1.427320875,1.273298503,1.231722462,1.221772551,1.146039275,0,1.002957673,0,0.979552073,0.99441653
156,100058,Miscellaneous marine molluscs,Hainan,109.0865135,19.62480263,156,China,50,203,1.41920302,1.529804442,1.498060591,1.251928922,0,0,0,1.310845606,1.335253559,1.220431931,1.223029898,1.378848518,1.391579743,1.383301298,1.327259279,1.439181271,1.427320874,1.273298503,1.231722461,1.22177255,1.146039275,1.032201208,1.002957673,0.978558747,0.979552073,0.99441653
156,100058,Miscellaneous marine molluscs,Hebei,119.3149754,39.64547355,156,China,80,211,1.41920302,1.529804442,1.49806059,1.251928922,0,0,0,0,0,0,0,0,1.391579743,1.383301298,1.327259279,1.439181271,1.427320875,1.273298503,1.231722461,1.221772551,1.146039274,1.032201208,1.002957672,0,0.979552073,0.99441653
156,100058,Miscellaneous marine molluscs,Jiangsu,120.8105564,33.25290046,156,China,33,247,1.41920302,1.529804442,1.49806059,1.251928922,1.585800497,1.226675071,1.167593147,1.310845606,1.335253559,1.220431932,1.223029898,1.378848518,1.391579743,1.383301298,1.327259279,1.439181271,1.427320874,1.273298503,1.231722461,1.221772551,1.146039274,1.032201208,1.002957673,0.978558747,0.979552073,0.99441653
156,100058,Miscellaneous marine molluscs,Liaoning,121.381248,39.050693,156,China,99,295,1.41920302,1.529804443,1.498060591,1.251928922,1.585800497,1.226675071,1.167593147,1.310845607,1.335253559,1.220431932,1.223029898,1.378848518,1.391579743,1.383301298,1.327259279,1.439181271,1.427320874,1.273298503,1.231722462,1.22177255,1.146039275,1.032201209,1.002957673,0.978558747,0.979552073,0.99441653
156,100058,Miscellaneous marine molluscs,Shandong,122.7018973,37.39098036,156,China,17,521,1.41920302,1.529804442,1.498060591,1.251928922,1.585800497,1.226675071,1.167593147,1.310845606,1.335253559,1.220431931,1.223029898,1.378848518,1.391579743,1.383301298,1.327259278,1.439181271,1.427320875,1.273298503,1.231722462,1.221772551,1.146039275,1.032201208,1.002957673,0.978558747,0.979552073,0.99441653
156,100058,Miscellaneous marine molluscs,Shanghai,121.9470942,30.99655626,156,China,108,522,1.41920302,1.529804443,1.49806059,1.251928922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,100058,Miscellaneous marine molluscs,Tiyanjin,117.7061248,38.86069662,156,China,90,596,1.41920302,1.529804442,1.498060591,1.251928922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,100058,Miscellaneous marine molluscs,Zhejiang,121.732918,28.941804,156,China,21,664,1.41920302,1.529804442,1.498060591,1.251928922,1.585800497,1.226675071,1.167593147,1.310845606,1.335253559,1.220431931,1.223029898,1.378848518,1.391579743,1.383301298,1.327259279,1.439181271,1.427320874,1.273298503,1.231722462,1.221772551,1.146039274,1.032201208,1.002957673,0.978558747,0.979552073,0.99441653
156,290004,Bivalvia,Fujian,119.3567884,25.24089186,156,China,47,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,290004,Bivalvia,Guangdong,111.6312566,21.53566036,156,China,81,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,290004,Bivalvia,Guangxi,108.9650846,21.5917213,156,China,100,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,290004,Bivalvia,Hainan,109.0865135,19.62480263,156,China,50,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,290004,Bivalvia,Hebei,119.3149754,39.64547355,156,China,80,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,290004,Bivalvia,Jiangsu,120.8105564,33.25290046,156,China,33,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,290004,Bivalvia,Liaoning,121.381248,39.050693,156,China,99,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,290004,Bivalvia,Shandong,122.7018973,37.39098036,156,China,17,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,290004,Bivalvia,Shanghai,121.9470942,30.99655626,156,China,108,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,290004,Bivalvia,Tiyanjin,117.7061248,38.86069662,156,China,90,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,290004,Bivalvia,Zhejiang,121.732918,28.941804,156,China,21,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,290011,Echinoidea,Fujian,119.3567884,25.24089186,156,China,47,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.859097228,9.592175674,9.513127089,7.894450719,7.632279708,0,0,0,6.214754322,6.06357068,0,0
156,290011,Echinoidea,Guangdong,111.6312566,21.53566036,156,China,81,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.859097225,9.592175676,9.513127087,7.894450719,7.632279708,7.570629144,7.101349071,6.395963697,6.214754323,6.063570681,6.06972421,6.161831658
156,290011,Echinoidea,Guangxi,108.9650846,21.5917213,156,China,100,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,290011,Echinoidea,Hainan,109.0865135,19.62480263,156,China,50,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,290011,Echinoidea,Hebei,119.3149754,39.64547355,156,China,80,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,290011,Echinoidea,Jiangsu,120.8105564,33.25290046,156,China,33,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,290011,Echinoidea,Liaoning,121.381248,39.050693,156,China,99,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.859097228,9.592175673,9.513127087,7.894450719,7.632279708,7.570629145,7.10134907,6.395963697,6.214754323,6.063570681,6.06972421,6.161831658
156,290011,Echinoidea,Shandong,122.7018973,37.39098036,156,China,17,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.859097228,9.592175674,9.513127087,7.894450719,7.632279708,7.570629143,7.101349073,6.395963698,6.214754324,6.063570682,6.06972421,6.161831659
156,290011,Echinoidea,Shanghai,121.9470942,30.99655626,156,China,108,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,290011,Echinoidea,Tiyanjin,117.7061248,38.86069662,156,China,90,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,290011,Echinoidea,Zhejiang,121.732918,28.941804,156,China,21,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,290013,Scyphozoa,Fujian,119.3567884,25.24089186,156,China,47,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.904876436,6.394785377,6.342085469,5.373319683,5.190830003,5.148899036,4.829736919,0,0,0,0,0
156,290013,Scyphozoa,Guangdong,111.6312566,21.53566036,156,China,81,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.904876436,6.394785374,6.342085467,5.373319683,5.190830003,5.148899036,4.82973692,0,0,0,0,0
156,290013,Scyphozoa,Guangxi,108.9650846,21.5917213,156,China,100,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.904876437,6.394785376,6.34208547,5.373319683,5.190830003,5.148899035,4.829736919,0,0,0,0,0
156,290013,Scyphozoa,Hainan,109.0865135,19.62480263,156,China,50,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,290013,Scyphozoa,Hebei,119.3149754,39.64547355,156,China,80,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.904876436,6.394785376,6.342085468,5.373319683,5.190830003,5.148899035,4.82973692,0,0,0,0,0
156,290013,Scyphozoa,Jiangsu,120.8105564,33.25290046,156,China,33,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.904876436,6.394785376,6.342085468,5.373319683,5.190830003,5.148899035,4.829736919,0,0,0,0,0
156,290013,Scyphozoa,Liaoning,121.381248,39.050693,156,China,99,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.904876436,6.394785376,6.342085468,5.373319683,5.190830003,5.148899035,4.829736919,0,0,0,0,0
156,290013,Scyphozoa,Shandong,122.7018973,37.39098036,156,China,17,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.904876436,6.394785377,6.342085471,5.373319683,5.190830003,5.148899035,4.82973692,0,0,0,0,0
156,290013,Scyphozoa,Shanghai,121.9470942,30.99655626,156,China,108,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,290013,Scyphozoa,Tiyanjin,117.7061248,38.86069662,156,China,90,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,290013,Scyphozoa,Zhejiang,121.732918,28.941804,156,China,21,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.148899035,4.82973692,0,0,0,0,0
156,300060,Perciformes,Fujian,119.3567884,25.24089186,156,China,47,175,0,0,0,0,0,0,0,0,0,0,1.83454501,1.991670031,3.09239943,2.336241985,2.247777602,2.431720028,0,0,0,0,0,0,0,0,0,0
156,300060,Perciformes,Guangdong,111.6312566,21.53566036,156,China,81,192,0,0,0,0,0,0,0,0,0,0,1.83454501,1.991670032,3.09239943,2.336241985,2.247777602,2.431720028,0,0,0,0,0,0,0,0,0,0
156,300060,Perciformes,Guangxi,108.9650846,21.5917213,156,China,100,193,0,0,0,0,0,0,0,0,0,0,1.83454501,1.991670031,3.09239943,2.336241985,2.247777602,2.431720028,0,0,0,0,0,0,0,0,0,0
156,300060,Perciformes,Hainan,109.0865135,19.62480263,156,China,50,203,0,0,0,0,0,0,0,0,0,0,1.83454501,1.991670032,3.09239943,2.336241985,2.247777602,2.431720029,0,0,0,0,0,0,0,0,0,0
156,300060,Perciformes,Hebei,119.3149754,39.64547355,156,China,80,211,0,0,0,0,0,0,0,0,0,0,1.83454501,1.991670031,3.09239943,2.336241985,2.247777602,2.431720028,0,0,0,0,0,0,0,0,0,0
156,300060,Perciformes,Jiangsu,120.8105564,33.25290046,156,China,33,247,0,0,0,0,0,0,0,0,0,0,1.834545009,1.991670032,3.09239943,2.336241985,2.247777601,2.431720028,0,0,0,0,0,0,0,0,0,0
156,300060,Perciformes,Liaoning,121.381248,39.050693,156,China,99,295,0,0,0,0,0,0,0,0,0,0,1.83454501,1.991670031,3.09239943,2.336241985,2.247777601,2.431720028,0,0,0,0,0,0,0,0,0,0
156,300060,Perciformes,Shandong,122.7018973,37.39098036,156,China,17,521,0,0,0,0,0,0,0,0,0,0,1.83454501,1.991670031,3.09239943,2.336241985,2.247777601,2.431720028,0,0,0,0,0,0,0,0,0,0
156,300060,Perciformes,Shanghai,121.9470942,30.99655626,156,China,108,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,300060,Perciformes,Tiyanjin,117.7061248,38.86069662,156,China,90,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,300060,Perciformes,Zhejiang,121.732918,28.941804,156,China,21,664,0,0,0,0,0,0,0,0,0,0,1.83454501,1.991670032,3.09239943,2.336241985,2.247777602,2.431720028,0,0,0,0,0,0,0,0,0,0
156,300061,Pleuronectiformes,Fujian,119.3567884,25.24089186,156,China,47,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,300061,Pleuronectiformes,Guangdong,111.6312566,21.53566036,156,China,81,192,0,0,0,0,0,0,0,0,0,0,9.172724238,9.192322896,9.277198289,3.074002612,2.954220482,3.197390359,0,0,0,0,0,0,0,0,0,0
156,300061,Pleuronectiformes,Guangxi,108.9650846,21.5917213,156,China,100,193,0,0,0,0,0,0,0,0,0,0,9.172724238,9.192322896,9.277198289,3.074002612,2.954220482,3.197390359,0,0,0,0,0,0,0,0,0,0
156,300061,Pleuronectiformes,Hainan,109.0865135,19.62480263,156,China,50,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,300061,Pleuronectiformes,Hebei,119.3149754,39.64547355,156,China,80,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,300061,Pleuronectiformes,Jiangsu,120.8105564,33.25290046,156,China,33,247,0,0,0,0,0,0,0,0,0,0,9.172724238,9.192322896,9.277198289,3.074002612,2.954220482,3.197390358,0,0,0,0,0,0,0,0,0,0
156,300061,Pleuronectiformes,Liaoning,121.381248,39.050693,156,China,99,295,0,0,0,0,0,0,0,0,0,0,9.172724238,9.192322896,9.277198289,3.074002612,2.954220482,3.19739036,0,0,0,0,0,0,0,0,0,0
156,300061,Pleuronectiformes,Shandong,122.7018973,37.39098036,156,China,17,521,0,0,0,0,0,0,0,0,0,0,9.172724238,9.192322896,9.277198289,3.074002612,2.954220481,3.197390359,0,0,0,0,0,0,0,0,0,0
156,300061,Pleuronectiformes,Shanghai,121.9470942,30.99655626,156,China,108,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,300061,Pleuronectiformes,Tiyanjin,117.7061248,38.86069662,156,China,90,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,300061,Pleuronectiformes,Zhejiang,121.732918,28.941804,156,China,21,664,0,0,0,0,0,0,0,0,0,0,9.172724238,9.192322896,9.277198289,3.074002612,2.954220481,3.197390359,0,0,0,0,0,0,0,0,0,0
156,400439,Bothidae,Fujian,119.3567884,25.24089186,156,China,47,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.171042251,2.699392827,2.617410044,2.596266537,2.435333274,1.843216362,1.790995808,1.747426333,1.74920006,1.775743804
156,400439,Bothidae,Guangdong,111.6312566,21.53566036,156,China,81,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.171042252,2.699392827,2.617410044,2.596266537,2.435333274,1.843216362,1.790995808,1.747426333,1.74920006,1.775743804
156,400439,Bothidae,Guangxi,108.9650846,21.5917213,156,China,100,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.171042252,2.699392827,0,0,0,0,0,0,0,0
156,400439,Bothidae,Hainan,109.0865135,19.62480263,156,China,50,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,400439,Bothidae,Hebei,119.3149754,39.64547355,156,China,80,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.171042251,2.699392827,2.617410044,2.596266537,2.435333274,1.843216362,1.790995808,1.747426333,1.74920006,1.775743804
156,400439,Bothidae,Jiangsu,120.8105564,33.25290046,156,China,33,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.171042252,2.699392827,2.617410044,2.596266537,2.435333274,1.843216362,1.790995808,1.747426333,1.74920006,1.775743804
156,400439,Bothidae,Liaoning,121.381248,39.050693,156,China,99,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.171042251,2.699392827,2.617410044,2.596266537,2.435333274,1.843216362,1.790995808,1.747426333,1.74920006,1.775743804
156,400439,Bothidae,Shandong,122.7018973,37.39098036,156,China,17,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.171042252,2.699392827,2.617410044,2.596266537,2.435333274,1.843216362,1.790995808,1.747426333,1.74920006,1.775743804
156,400439,Bothidae,Shanghai,121.9470942,30.99655626,156,China,108,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,400439,Bothidae,Tiyanjin,117.7061248,38.86069662,156,China,90,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.171042252,2.699392827,2.617410044,2.596266537,2.435333274,1.843216362,1.790995808,1.747426333,1.74920006,1.775743804
156,400439,Bothidae,Zhejiang,121.732918,28.941804,156,China,21,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.171042252,2.699392827,2.617410044,2.596266537,2.435333274,1.843216362,1.790995808,1.747426333,1.74920006,1.775743804
156,400440,Pleuronectidae,Fujian,119.3567884,25.24089186,156,China,47,175,0,0,0,0,0,0,0,0,0,0,9.172724238,9.192322896,9.277198289,3.074002612,2.954220481,3.197390359,3.171041495,2.699392827,2.617410044,2.596266537,2.435333274,2.193427471,2.131285012,2.079437336,2.081548072,2.113135126
156,400440,Pleuronectidae,Guangdong,111.6312566,21.53566036,156,China,81,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.171041494,2.699392827,2.617410044,2.596266537,2.435333274,2.193427471,2.131285012,2.079437336,2.081548072,2.113135126
156,400440,Pleuronectidae,Guangxi,108.9650846,21.5917213,156,China,100,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.171041494,2.699392827,0,0,0,0,0,0,0,0
156,400440,Pleuronectidae,Hainan,109.0865135,19.62480263,156,China,50,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,400440,Pleuronectidae,Hebei,119.3149754,39.64547355,156,China,80,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.596266537,2.435333274,0,2.131285012,2.079437336,2.081548072,2.113135126
156,400440,Pleuronectidae,Jiangsu,120.8105564,33.25290046,156,China,33,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.596266537,2.435333274,2.193427471,2.131285012,2.079437336,2.081548072,2.113135126
156,400440,Pleuronectidae,Liaoning,121.381248,39.050693,156,China,99,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.171041495,2.699392827,2.617410044,2.596266537,0,2.193427471,2.131285012,2.079437336,0,0
156,400440,Pleuronectidae,Shandong,122.7018973,37.39098036,156,China,17,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.171041494,2.699392827,2.617410044,2.596266537,2.435333274,2.193427471,2.131285012,2.079437336,2.081548072,2.113135126
156,400440,Pleuronectidae,Shanghai,121.9470942,30.99655626,156,China,108,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,400440,Pleuronectidae,Tiyanjin,117.7061248,38.86069662,156,China,90,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.617410044,2.596266537,2.435333274,2.193427471,2.131285012,2.079437336,2.081548072,2.113135126
156,400440,Pleuronectidae,Zhejiang,121.732918,28.941804,156,China,21,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.171041494,2.699392827,2.617410044,2.596266537,2.435333274,2.193427471,2.131285012,2.079437336,2.081548072,2.113135126
156,400448,Tetraodontidae,Fujian,119.3567884,25.24089186,156,China,47,175,0,0,0,0,0,0,0,0,0,0,3.057574746,3.064107632,3.09239943,3.074002612,2.954222891,3.197391992,3.171042845,2.724858797,2.639405086,2.618083903,2.455798259,2.211859635,2.14919497,2.0969116,2.099040073,2.130892564
156,400448,Tetraodontidae,Guangdong,111.6312566,21.53566036,156,China,81,192,0,0,0,0,0,0,0,0,0,0,3.057574746,3.064107632,3.09239943,3.074002612,2.954222892,3.197391993,3.171042845,2.724858797,2.639405086,2.618083903,2.455798259,2.211859635,2.14919497,2.0969116,2.099040073,2.130892564
156,400448,Tetraodontidae,Guangxi,108.9650846,21.5917213,156,China,100,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,400448,Tetraodontidae,Hainan,109.0865135,19.62480263,156,China,50,203,0,0,0,0,0,0,0,0,0,0,3.057574746,3.064107632,3.09239943,3.074002612,2.954222891,3.197391993,3.171042844,0,2.639405086,2.618083903,2.455798259,2.211859635,2.14919497,2.0969116,2.099040073,2.130892564
156,400448,Tetraodontidae,Hebei,119.3149754,39.64547355,156,China,80,211,0,0,0,0,0,0,0,0,0,0,3.057574746,3.064107632,3.09239943,3.074002612,2.954222891,3.197391993,3.171042845,2.724858797,2.639405086,2.618083903,2.455798259,0,2.14919497,2.0969116,2.099040073,2.130892564
156,400448,Tetraodontidae,Jiangsu,120.8105564,33.25290046,156,China,33,247,0,0,0,0,0,0,0,0,0,0,3.057574746,3.064107632,3.09239943,3.074002612,2.954222892,3.197391993,3.171042844,2.724858797,2.639405086,2.618083903,2.455798259,2.211859635,2.14919497,2.0969116,2.099040073,2.130892564
156,400448,Tetraodontidae,Liaoning,121.381248,39.050693,156,China,99,295,0,0,0,0,0,0,0,0,0,0,3.057574746,3.064107632,3.09239943,3.074002612,2.954222892,3.197391992,3.171042844,2.724858797,2.639405086,2.618083903,2.455798259,2.211859635,2.14919497,2.0969116,2.099040073,2.130892564
156,400448,Tetraodontidae,Shandong,122.7018973,37.39098036,156,China,17,521,0,0,0,0,0,0,0,0,0,0,3.057574746,3.064107632,3.09239943,3.074002612,2.954222891,3.197391993,3.171042845,2.724858797,2.639405086,2.618083903,2.455798259,2.211859635,2.14919497,2.0969116,2.099040073,2.130892564
156,400448,Tetraodontidae,Shanghai,121.9470942,30.99655626,156,China,108,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,400448,Tetraodontidae,Tiyanjin,117.7061248,38.86069662,156,China,90,596,0,0,0,0,0,0,0,0,0,0,3.057574746,3.064107632,3.09239943,3.074002612,2.954222892,3.197391992,3.171042844,2.724858797,2.639405086,2.618083903,2.455798259,2.211859635,2.14919497,2.0969116,2.099040073,2.130892564
156,400448,Tetraodontidae,Zhejiang,121.732918,28.941804,156,China,21,664,0,0,0,0,0,0,0,0,0,0,3.057574746,3.064107632,3.09239943,3.074002612,2.954222891,3.197391992,3.171042844,2.724858797,2.639405086,2.618083903,2.455798259,2.211859635,2.14919497,2.0969116,2.099040073,2.130892564
156,490054,Mytilidae,Fujian,119.3567884,25.24089186,156,China,47,175,1.41920302,1.529804442,1.498060591,1.251928922,1.585800497,1.226675071,1.167593147,1.310845606,1.335253559,1.220431931,1.223029898,1.378848518,1.391579743,1.383301298,1.327259279,1.439181271,1.427320875,1.273298503,1.231722461,1.221772551,1.146039274,1.032201208,1.002957673,0.978558747,0.979552073,0.99441653
156,490054,Mytilidae,Guangdong,111.6312566,21.53566036,156,China,81,192,1.41920302,1.529804442,1.49806059,1.251928922,1.585800497,1.226675071,1.167593147,1.310845606,1.335253559,1.220431931,1.223029898,1.378848518,1.391579743,1.383301298,1.327259279,1.439181271,1.427320875,1.273298503,1.231722462,1.221772551,1.146039275,1.032201208,1.002957673,0.978558747,0.979552073,0.99441653
156,490054,Mytilidae,Guangxi,108.9650846,21.5917213,156,China,100,193,1.41920302,1.529804442,1.498060591,1.251928922,1.585800497,1.226675071,1.167593147,1.310845606,1.335253559,1.220431931,1.223029898,1.378848518,1.391579743,1.383301298,1.327259279,1.439181271,1.427320875,1.273298503,1.231722461,1.221772551,1.146039275,1.032201208,1.002957673,0.978558747,0.979552073,0.99441653
156,490054,Mytilidae,Hainan,109.0865135,19.62480263,156,China,50,203,1.41920302,1.529804442,1.498060591,1.251928922,0,0,0,1.310845606,1.335253559,1.220431932,1.223029898,1.378848518,1.391579743,1.383301298,1.327259279,1.43918127,1.427320875,0,0,0,0,0,0,0,0,0
